time_step,gamma_dose,is_anomaly
9.100000000000000000e+01,1.053407139361101486e+02,0.000000000000000000e+00
9.200000000000000000e+01,9.715049555333077080e+01,0.000000000000000000e+00
9.300000000000000000e+01,9.178182641322626978e+01,0.000000000000000000e+00
9.400000000000000000e+01,9.844314391503283446e+01,0.000000000000000000e+00
9.500000000000000000e+01,1.024959424895467208e+02,0.000000000000000000e+00
9.600000000000000000e+01,1.066723986449616035e+02,0.000000000000000000e+00
9.700000000000000000e+01,9.967500424127617009e+01,0.000000000000000000e+00
9.800000000000000000e+01,9.181118082434295502e+01,0.000000000000000000e+00
9.900000000000000000e+01,9.865713816510015022e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.030083403659219670e+02,0.000000000000000000e+00
1.010000000000000000e+02,9.866406665727771497e+01,0.000000000000000000e+00
1.020000000000000000e+02,8.887409861243429532e+01,0.000000000000000000e+00
1.030000000000000000e+02,9.892160957622118644e+01,0.000000000000000000e+00
1.040000000000000000e+02,1.039876737986873820e+02,0.000000000000000000e+00
1.050000000000000000e+02,1.021820997878977550e+02,0.000000000000000000e+00
1.060000000000000000e+02,9.454487716167544420e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.064849183829283561e+02,0.000000000000000000e+00
1.080000000000000000e+02,1.036977840512735014e+02,0.000000000000000000e+00
1.090000000000000000e+02,9.704310729705858307e+01,0.000000000000000000e+00
1.100000000000000000e+02,1.055380945611317145e+02,0.000000000000000000e+00
1.110000000000000000e+02,9.630602703454100322e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.031749814715029174e+02,0.000000000000000000e+00
1.130000000000000000e+02,9.468558643329930646e+01,0.000000000000000000e+00
1.140000000000000000e+02,1.015102762943820096e+02,0.000000000000000000e+00
1.150000000000000000e+02,9.719431881701984821e+01,0.000000000000000000e+00
1.160000000000000000e+02,9.919318958805466480e+01,0.000000000000000000e+00
1.170000000000000000e+02,9.745700747243114392e+01,0.000000000000000000e+00
1.180000000000000000e+02,9.829822788631528852e+01,0.000000000000000000e+00
1.190000000000000000e+02,1.016252550569828372e+02,0.000000000000000000e+00
1.200000000000000000e+02,1.079975336121564027e+02,0.000000000000000000e+00
1.210000000000000000e+02,9.808115690349364968e+01,0.000000000000000000e+00
1.220000000000000000e+02,9.662484474191015238e+01,0.000000000000000000e+00
1.230000000000000000e+02,1.025577811709570000e+02,0.000000000000000000e+00
1.240000000000000000e+02,9.811808525928907443e+01,0.000000000000000000e+00
1.250000000000000000e+02,1.028625002563552044e+02,0.000000000000000000e+00
1.260000000000000000e+02,1.000319829492906365e+02,0.000000000000000000e+00
1.270000000000000000e+02,1.068666603308369503e+02,0.000000000000000000e+00
1.280000000000000000e+02,1.039821815502989892e+02,0.000000000000000000e+00
1.290000000000000000e+02,1.029903545722457210e+02,0.000000000000000000e+00
1.300000000000000000e+02,1.012949635714631995e+02,0.000000000000000000e+00
1.310000000000000000e+02,9.964169392810244119e+01,0.000000000000000000e+00
1.320000000000000000e+02,9.262688884446524185e+01,0.000000000000000000e+00
1.330000000000000000e+02,1.077695208762629875e+02,0.000000000000000000e+00
1.340000000000000000e+02,1.002288886548604836e+02,0.000000000000000000e+00
1.350000000000000000e+02,9.463202915923862690e+01,0.000000000000000000e+00
1.360000000000000000e+02,9.519914901744704139e+01,0.000000000000000000e+00
1.370000000000000000e+02,1.004196286707059329e+02,0.000000000000000000e+00
1.380000000000000000e+02,9.798746287879400541e+01,0.000000000000000000e+00
1.390000000000000000e+02,1.045891695474913661e+02,0.000000000000000000e+00
1.400000000000000000e+02,9.500960648111582429e+01,0.000000000000000000e+00
1.410000000000000000e+02,1.073333764632718470e+02,0.000000000000000000e+00
1.420000000000000000e+02,1.040076758963173376e+02,0.000000000000000000e+00
1.430000000000000000e+02,1.024914080215558982e+02,0.000000000000000000e+00
1.440000000000000000e+02,9.837488369856593806e+01,0.000000000000000000e+00
1.450000000000000000e+02,1.010997717030154917e+02,0.000000000000000000e+00
1.460000000000000000e+02,9.559899388351591654e+01,0.000000000000000000e+00
1.470000000000000000e+02,9.471611515590612385e+01,0.000000000000000000e+00
1.480000000000000000e+02,1.021081413429420195e+02,0.000000000000000000e+00
1.490000000000000000e+02,1.077883668778710700e+02,0.000000000000000000e+00
1.500000000000000000e+02,9.992353295943651403e+01,0.000000000000000000e+00
1.510000000000000000e+02,1.040130311711753563e+02,0.000000000000000000e+00
1.520000000000000000e+02,9.782074658901325392e+01,0.000000000000000000e+00
1.530000000000000000e+02,9.559641237307012318e+01,0.000000000000000000e+00
1.540000000000000000e+02,1.047097144733125873e+02,0.000000000000000000e+00
1.550000000000000000e+02,9.684919432611651757e+01,0.000000000000000000e+00
1.560000000000000000e+02,1.044742330847888354e+02,0.000000000000000000e+00
1.570000000000000000e+02,1.041253267111379017e+02,0.000000000000000000e+00
1.580000000000000000e+02,1.066084589755796088e+02,0.000000000000000000e+00
1.590000000000000000e+02,1.039790078213592039e+02,0.000000000000000000e+00
1.600000000000000000e+02,9.996741337916917303e+01,0.000000000000000000e+00
1.610000000000000000e+02,1.048690842826947716e+02,0.000000000000000000e+00
1.620000000000000000e+02,9.774074639436406642e+01,0.000000000000000000e+00
1.630000000000000000e+02,1.033248195195503740e+02,0.000000000000000000e+00
1.640000000000000000e+02,9.452283550166819737e+01,0.000000000000000000e+00
1.650000000000000000e+02,1.029581345784996955e+02,0.000000000000000000e+00
1.660000000000000000e+02,9.963333123641903910e+01,0.000000000000000000e+00
1.670000000000000000e+02,9.781172324981430677e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.021520062731425043e+02,0.000000000000000000e+00
1.690000000000000000e+02,1.056347760478445679e+02,0.000000000000000000e+00
1.700000000000000000e+02,9.647830893275411768e+01,0.000000000000000000e+00
1.710000000000000000e+02,1.010248284733633426e+02,0.000000000000000000e+00
1.720000000000000000e+02,9.629403353569487933e+01,0.000000000000000000e+00
1.730000000000000000e+02,9.906880630189897374e+01,0.000000000000000000e+00
1.740000000000000000e+02,1.024008123799343508e+02,0.000000000000000000e+00
1.750000000000000000e+02,1.019888028807902458e+02,0.000000000000000000e+00
1.760000000000000000e+02,9.650951365040170060e+01,0.000000000000000000e+00
1.770000000000000000e+02,9.889461514569146061e+01,0.000000000000000000e+00
1.780000000000000000e+02,9.774294081687828850e+01,0.000000000000000000e+00
1.790000000000000000e+02,9.797076174613266630e+01,0.000000000000000000e+00
1.800000000000000000e+02,1.045486124502409524e+02,0.000000000000000000e+00
1.810000000000000000e+02,9.620112522956070222e+01,0.000000000000000000e+00
1.820000000000000000e+02,9.806649084607846589e+01,0.000000000000000000e+00
1.830000000000000000e+02,1.068822211862963059e+02,0.000000000000000000e+00
1.840000000000000000e+02,1.078503584656138656e+02,0.000000000000000000e+00
1.850000000000000000e+02,9.909473101435185072e+01,0.000000000000000000e+00
1.860000000000000000e+02,1.029014755048429208e+02,0.000000000000000000e+00
1.870000000000000000e+02,1.015465644220891619e+02,0.000000000000000000e+00
1.880000000000000000e+02,9.745400627823444495e+01,0.000000000000000000e+00
1.890000000000000000e+02,9.869667129850756737e+01,0.000000000000000000e+00
1.900000000000000000e+02,9.562939799744319203e+01,0.000000000000000000e+00
1.910000000000000000e+02,1.025775492462791192e+02,0.000000000000000000e+00
1.920000000000000000e+02,1.031788840923577482e+02,0.000000000000000000e+00
1.930000000000000000e+02,9.408842457322793962e+01,0.000000000000000000e+00
1.940000000000000000e+02,9.542689018664987088e+01,0.000000000000000000e+00
1.950000000000000000e+02,1.082299735645412539e+02,0.000000000000000000e+00
1.960000000000000000e+02,1.016197657901723943e+02,0.000000000000000000e+00
1.970000000000000000e+02,9.603564575559605032e+01,0.000000000000000000e+00
1.980000000000000000e+02,1.012028445271163122e+02,0.000000000000000000e+00
1.990000000000000000e+02,9.393988131714553447e+01,0.000000000000000000e+00
2.000000000000000000e+02,9.801559397573615229e+01,0.000000000000000000e+00
2.010000000000000000e+02,9.839316663061288182e+01,0.000000000000000000e+00
2.020000000000000000e+02,1.035820459754488496e+02,0.000000000000000000e+00
2.030000000000000000e+02,9.692334059671159707e+01,0.000000000000000000e+00
2.040000000000000000e+02,9.144713871084729817e+01,0.000000000000000000e+00
2.050000000000000000e+02,1.012043718789302602e+02,0.000000000000000000e+00
2.060000000000000000e+02,9.387579251414049963e+01,0.000000000000000000e+00
2.070000000000000000e+02,1.137228171776618098e+02,0.000000000000000000e+00
2.080000000000000000e+02,9.437695098047424835e+01,0.000000000000000000e+00
2.090000000000000000e+02,1.015363353960129444e+02,0.000000000000000000e+00
2.100000000000000000e+02,1.037001550160267698e+02,0.000000000000000000e+00
2.110000000000000000e+02,1.020410020841819261e+02,0.000000000000000000e+00
2.120000000000000000e+02,1.022357347318206138e+02,0.000000000000000000e+00
2.130000000000000000e+02,9.246732011166515974e+01,0.000000000000000000e+00
2.140000000000000000e+02,1.056512431026115877e+02,0.000000000000000000e+00
2.150000000000000000e+02,1.053444343931371776e+02,0.000000000000000000e+00
2.160000000000000000e+02,1.009469989119239699e+02,0.000000000000000000e+00
2.170000000000000000e+02,9.697628471343817580e+01,0.000000000000000000e+00
2.180000000000000000e+02,9.829100829179354548e+01,0.000000000000000000e+00
2.190000000000000000e+02,1.031880255722943502e+02,0.000000000000000000e+00
2.200000000000000000e+02,1.016304020418544098e+02,0.000000000000000000e+00
2.210000000000000000e+02,9.458653650009127034e+01,0.000000000000000000e+00
2.220000000000000000e+02,9.455833854416114548e+01,0.000000000000000000e+00
2.230000000000000000e+02,1.002397396664250948e+02,0.000000000000000000e+00
2.240000000000000000e+02,9.607355586863617702e+01,0.000000000000000000e+00
2.250000000000000000e+02,9.835487182139542028e+01,0.000000000000000000e+00
2.260000000000000000e+02,1.033063399495979695e+02,0.000000000000000000e+00
2.270000000000000000e+02,9.328181751986839743e+01,0.000000000000000000e+00
2.280000000000000000e+02,1.006562685798768797e+02,0.000000000000000000e+00
2.290000000000000000e+02,1.074179574315840284e+02,0.000000000000000000e+00
2.300000000000000000e+02,1.003445918263895891e+02,0.000000000000000000e+00
2.310000000000000000e+02,1.037276538516788520e+02,0.000000000000000000e+00
2.320000000000000000e+02,9.854671576110585818e+01,0.000000000000000000e+00
2.330000000000000000e+02,9.704611226153991765e+01,0.000000000000000000e+00
2.340000000000000000e+02,1.006030363090618067e+02,0.000000000000000000e+00
2.350000000000000000e+02,1.098969426121478676e+02,0.000000000000000000e+00
2.360000000000000000e+02,9.618962369981981908e+01,0.000000000000000000e+00
2.370000000000000000e+02,9.808315720674983140e+01,0.000000000000000000e+00
2.380000000000000000e+02,9.895095028407729387e+01,0.000000000000000000e+00
2.390000000000000000e+02,1.037251692844831439e+02,0.000000000000000000e+00
2.400000000000000000e+02,1.078550671836925687e+02,0.000000000000000000e+00
2.410000000000000000e+02,9.547003443499136210e+01,0.000000000000000000e+00
2.420000000000000000e+02,1.017834229578663496e+02,0.000000000000000000e+00
2.430000000000000000e+02,9.875466019364469616e+01,0.000000000000000000e+00
2.440000000000000000e+02,1.023927935552350164e+02,0.000000000000000000e+00
2.450000000000000000e+02,9.905074672978926742e+01,0.000000000000000000e+00
2.460000000000000000e+02,1.026773746938180949e+02,0.000000000000000000e+00
2.470000000000000000e+02,1.028254963816915222e+02,0.000000000000000000e+00
2.480000000000000000e+02,9.884207957565607217e+01,0.000000000000000000e+00
2.490000000000000000e+02,1.006998118747032436e+02,0.000000000000000000e+00
2.500000000000000000e+02,9.508576087362708051e+01,0.000000000000000000e+00
2.510000000000000000e+02,1.024774424716879082e+02,0.000000000000000000e+00
2.520000000000000000e+02,1.046385565762149810e+02,0.000000000000000000e+00
2.530000000000000000e+02,9.983193656860142084e+01,0.000000000000000000e+00
2.540000000000000000e+02,9.673637128034866350e+01,0.000000000000000000e+00
2.550000000000000000e+02,1.070353847747216349e+02,0.000000000000000000e+00
2.560000000000000000e+02,1.083278770120222418e+02,0.000000000000000000e+00
2.570000000000000000e+02,9.535663115120586042e+01,0.000000000000000000e+00
2.580000000000000000e+02,9.672751571419163952e+01,0.000000000000000000e+00
2.590000000000000000e+02,9.938626928320994125e+01,0.000000000000000000e+00
2.600000000000000000e+02,1.073140624336073756e+02,0.000000000000000000e+00
2.610000000000000000e+02,1.010522920446932744e+02,0.000000000000000000e+00
2.620000000000000000e+02,9.980073082337520418e+01,0.000000000000000000e+00
2.630000000000000000e+02,9.312624236888473206e+01,0.000000000000000000e+00
2.640000000000000000e+02,9.465657746170208497e+01,0.000000000000000000e+00
2.650000000000000000e+02,1.037508760366930289e+02,0.000000000000000000e+00
2.660000000000000000e+02,9.609941204913326374e+01,0.000000000000000000e+00
2.670000000000000000e+02,9.597113964776788464e+01,0.000000000000000000e+00
2.680000000000000000e+02,1.001718281063437388e+02,0.000000000000000000e+00
2.690000000000000000e+02,9.984863220605083711e+01,0.000000000000000000e+00
2.700000000000000000e+02,1.043139655153779586e+02,0.000000000000000000e+00
2.710000000000000000e+02,1.000700587430711863e+02,0.000000000000000000e+00
2.720000000000000000e+02,1.036052095399609101e+02,0.000000000000000000e+00
2.730000000000000000e+02,9.846007818634038244e+01,0.000000000000000000e+00
2.740000000000000000e+02,1.015102562665136645e+02,0.000000000000000000e+00
2.750000000000000000e+02,1.002305856495294307e+02,0.000000000000000000e+00
2.760000000000000000e+02,1.046926903386425352e+02,0.000000000000000000e+00
2.770000000000000000e+02,1.046097958078036214e+02,0.000000000000000000e+00
2.780000000000000000e+02,1.027170876587767481e+02,0.000000000000000000e+00
2.790000000000000000e+02,9.558577422307878635e+01,0.000000000000000000e+00
2.800000000000000000e+02,9.653686870726619418e+01,0.000000000000000000e+00
2.810000000000000000e+02,9.236690673713565047e+01,0.000000000000000000e+00
2.820000000000000000e+02,9.995336297869324937e+01,0.000000000000000000e+00
2.830000000000000000e+02,1.037082057679878631e+02,0.000000000000000000e+00
2.840000000000000000e+02,1.021931565938181592e+02,0.000000000000000000e+00
2.850000000000000000e+02,9.878182297863489225e+01,0.000000000000000000e+00
2.860000000000000000e+02,1.039311243940980489e+02,0.000000000000000000e+00
2.870000000000000000e+02,1.059731323119817574e+02,0.000000000000000000e+00
2.880000000000000000e+02,1.048120493098173824e+02,0.000000000000000000e+00
2.890000000000000000e+02,9.874109282723460979e+01,0.000000000000000000e+00
2.900000000000000000e+02,1.008449857828166500e+02,0.000000000000000000e+00
2.910000000000000000e+02,1.059561584740548739e+02,0.000000000000000000e+00
2.920000000000000000e+02,1.005632478834396437e+02,0.000000000000000000e+00
2.930000000000000000e+02,1.091497872378706404e+02,0.000000000000000000e+00
2.940000000000000000e+02,1.117691365742647065e+02,0.000000000000000000e+00
2.950000000000000000e+02,1.034519171606769419e+02,0.000000000000000000e+00
2.960000000000000000e+02,9.357183185611145859e+01,0.000000000000000000e+00
2.970000000000000000e+02,9.946160567223594740e+01,0.000000000000000000e+00
2.980000000000000000e+02,9.349276821277740623e+01,0.000000000000000000e+00
2.990000000000000000e+02,9.531277504549207436e+01,0.000000000000000000e+00
3.000000000000000000e+02,1.025149071815654338e+02,0.000000000000000000e+00
3.010000000000000000e+02,1.007272570623825061e+02,0.000000000000000000e+00
3.020000000000000000e+02,9.469305629506813204e+01,0.000000000000000000e+00
3.030000000000000000e+02,1.061932757687685438e+02,0.000000000000000000e+00
3.040000000000000000e+02,1.068851821864119529e+02,0.000000000000000000e+00
3.050000000000000000e+02,9.894911499017679546e+01,0.000000000000000000e+00
3.060000000000000000e+02,9.786077749900438505e+01,0.000000000000000000e+00
3.070000000000000000e+02,1.003364214661669394e+02,0.000000000000000000e+00
3.080000000000000000e+02,1.020621163772438678e+02,0.000000000000000000e+00
3.090000000000000000e+02,1.054713623904420672e+02,0.000000000000000000e+00
3.100000000000000000e+02,9.909748955585399699e+01,0.000000000000000000e+00
3.110000000000000000e+02,1.026289933969725894e+02,0.000000000000000000e+00
3.120000000000000000e+02,1.024554905309034041e+02,0.000000000000000000e+00
3.130000000000000000e+02,9.747581374155487310e+01,0.000000000000000000e+00
3.140000000000000000e+02,1.015306269052931185e+02,0.000000000000000000e+00
3.150000000000000000e+02,1.071867380699115131e+02,0.000000000000000000e+00
3.160000000000000000e+02,9.740712989702912239e+01,0.000000000000000000e+00
3.170000000000000000e+02,9.127427051543902792e+01,0.000000000000000000e+00
3.180000000000000000e+02,9.833503715010827761e+01,0.000000000000000000e+00
3.190000000000000000e+02,9.537257893435466372e+01,0.000000000000000000e+00
3.200000000000000000e+02,1.056772709006796021e+02,0.000000000000000000e+00
3.210000000000000000e+02,9.625648073073378441e+01,0.000000000000000000e+00
3.220000000000000000e+02,1.029731045121022674e+02,0.000000000000000000e+00
3.230000000000000000e+02,1.015347791362728600e+02,0.000000000000000000e+00
3.240000000000000000e+02,9.962078524097813670e+01,0.000000000000000000e+00
3.250000000000000000e+02,9.903605544312981124e+01,0.000000000000000000e+00
3.260000000000000000e+02,1.032195707872494950e+02,0.000000000000000000e+00
3.270000000000000000e+02,8.862060254749545152e+01,0.000000000000000000e+00
3.280000000000000000e+02,1.020653416159886433e+02,0.000000000000000000e+00
3.290000000000000000e+02,1.081668107496048066e+02,0.000000000000000000e+00
3.300000000000000000e+02,9.870029676121122009e+01,0.000000000000000000e+00
3.310000000000000000e+02,1.010488663122509081e+02,0.000000000000000000e+00
3.320000000000000000e+02,9.720045524717322394e+01,0.000000000000000000e+00
3.330000000000000000e+02,1.025520878536944167e+02,0.000000000000000000e+00
3.340000000000000000e+02,8.816996653318852850e+01,0.000000000000000000e+00
3.350000000000000000e+02,8.898624764642691787e+01,0.000000000000000000e+00
3.360000000000000000e+02,1.020384932789986578e+02,0.000000000000000000e+00
3.370000000000000000e+02,9.890586199104814114e+01,0.000000000000000000e+00
3.380000000000000000e+02,1.048773603539397214e+02,0.000000000000000000e+00
3.390000000000000000e+02,9.585984500180560985e+01,0.000000000000000000e+00
3.400000000000000000e+02,1.039307094257672190e+02,0.000000000000000000e+00
3.410000000000000000e+02,9.547276652114251760e+01,0.000000000000000000e+00
3.420000000000000000e+02,1.008941028765975858e+02,0.000000000000000000e+00
3.430000000000000000e+02,9.956878522233252227e+01,0.000000000000000000e+00
3.440000000000000000e+02,1.024311389637352647e+02,0.000000000000000000e+00
3.450000000000000000e+02,1.036339121089775830e+02,0.000000000000000000e+00
3.460000000000000000e+02,9.473791651402140701e+01,0.000000000000000000e+00
3.470000000000000000e+02,9.681283767954552388e+01,0.000000000000000000e+00
3.480000000000000000e+02,9.667139452557341883e+01,0.000000000000000000e+00
3.490000000000000000e+02,9.771922784293795416e+01,0.000000000000000000e+00
3.500000000000000000e+02,1.054643497468633768e+02,0.000000000000000000e+00
3.510000000000000000e+02,1.049576774590534569e+02,0.000000000000000000e+00
3.520000000000000000e+02,9.907136023558059890e+01,0.000000000000000000e+00
3.530000000000000000e+02,9.762915157112186648e+01,0.000000000000000000e+00
3.540000000000000000e+02,1.098278519337130632e+02,0.000000000000000000e+00
3.550000000000000000e+02,9.791421071570756851e+01,0.000000000000000000e+00
3.560000000000000000e+02,9.578993623690308823e+01,0.000000000000000000e+00
3.570000000000000000e+02,1.006167022085274283e+02,0.000000000000000000e+00
3.580000000000000000e+02,9.752315125554746089e+01,0.000000000000000000e+00
3.590000000000000000e+02,1.012425624479886181e+02,0.000000000000000000e+00
3.600000000000000000e+02,9.936126066473730134e+01,0.000000000000000000e+00
3.610000000000000000e+02,1.152298123403926837e+02,0.000000000000000000e+00
3.620000000000000000e+02,1.061642524081743488e+02,0.000000000000000000e+00
3.630000000000000000e+02,1.091037418472556908e+02,0.000000000000000000e+00
3.640000000000000000e+02,1.045998697936223323e+02,0.000000000000000000e+00
3.650000000000000000e+02,9.972267948035438678e+01,0.000000000000000000e+00
3.660000000000000000e+02,1.086568689543826025e+02,0.000000000000000000e+00
3.670000000000000000e+02,1.018794931753375295e+02,0.000000000000000000e+00
3.680000000000000000e+02,9.634039738200826264e+01,0.000000000000000000e+00
3.690000000000000000e+02,1.009318687637097156e+02,0.000000000000000000e+00
3.700000000000000000e+02,9.318632934911065036e+01,0.000000000000000000e+00
3.710000000000000000e+02,1.026248545551356557e+02,0.000000000000000000e+00
3.720000000000000000e+02,1.035625544305069354e+02,0.000000000000000000e+00
3.730000000000000000e+02,1.067373362808090747e+02,0.000000000000000000e+00
3.740000000000000000e+02,9.912650242086488106e+01,0.000000000000000000e+00
3.750000000000000000e+02,1.029477013553959068e+02,0.000000000000000000e+00
3.760000000000000000e+02,9.941076141180352010e+01,0.000000000000000000e+00
3.770000000000000000e+02,9.930304122113473397e+01,0.000000000000000000e+00
3.780000000000000000e+02,9.860760763342376833e+01,0.000000000000000000e+00
3.790000000000000000e+02,1.039475024952575382e+02,0.000000000000000000e+00
3.800000000000000000e+02,9.904376811467147945e+01,0.000000000000000000e+00
3.810000000000000000e+02,1.018248835964401451e+02,0.000000000000000000e+00
3.820000000000000000e+02,9.809470283425164894e+01,0.000000000000000000e+00
3.830000000000000000e+02,1.005268471838472095e+02,0.000000000000000000e+00
3.840000000000000000e+02,1.075806113417449268e+02,0.000000000000000000e+00
3.850000000000000000e+02,1.002842944886033365e+02,0.000000000000000000e+00
3.860000000000000000e+02,1.010266963772234732e+02,0.000000000000000000e+00
