time_step,gamma_dose,is_anomaly
5.700000000000000000e+01,9.668608686814016551e+01,0.000000000000000000e+00
5.800000000000000000e+01,9.997210908013519770e+01,0.000000000000000000e+00
5.900000000000000000e+01,1.068230695891942048e+02,0.000000000000000000e+00
6.000000000000000000e+01,1.017695310994292441e+02,0.000000000000000000e+00
6.100000000000000000e+01,1.042654188820902732e+02,0.000000000000000000e+00
6.200000000000000000e+01,9.808505081408993931e+01,0.000000000000000000e+00
6.300000000000000000e+01,1.004660876350917533e+02,0.000000000000000000e+00
6.400000000000000000e+01,1.009580182968736324e+02,0.000000000000000000e+00
6.500000000000000000e+01,1.057374376826597313e+02,0.000000000000000000e+00
6.600000000000000000e+01,1.041882872740991388e+02,0.000000000000000000e+00
6.700000000000000000e+01,1.063871493305997689e+02,0.000000000000000000e+00
6.800000000000000000e+01,1.059593693465157571e+02,0.000000000000000000e+00
6.900000000000000000e+01,9.872016413321691175e+01,0.000000000000000000e+00
7.000000000000000000e+01,1.024632097298146078e+02,0.000000000000000000e+00
7.100000000000000000e+01,1.010162414286640740e+02,0.000000000000000000e+00
7.200000000000000000e+01,1.017594550845962971e+02,0.000000000000000000e+00
7.300000000000000000e+01,9.947479682347689334e+01,0.000000000000000000e+00
7.400000000000000000e+01,1.008797322177559295e+02,0.000000000000000000e+00
7.500000000000000000e+01,9.924620304615991984e+01,0.000000000000000000e+00
7.600000000000000000e+01,9.664821967057601171e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.039207324286438734e+02,0.000000000000000000e+00
7.800000000000000000e+01,1.051474596094312375e+02,0.000000000000000000e+00
7.900000000000000000e+01,9.640510418691660277e+01,0.000000000000000000e+00
8.000000000000000000e+01,9.792544865969520629e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.031304944636715248e+02,0.000000000000000000e+00
8.200000000000000000e+01,9.832461386111205570e+01,0.000000000000000000e+00
8.300000000000000000e+01,9.684121925959544797e+01,0.000000000000000000e+00
8.400000000000000000e+01,1.039008454153356951e+02,0.000000000000000000e+00
8.500000000000000000e+01,1.006663805147647253e+02,0.000000000000000000e+00
8.600000000000000000e+01,1.024571359566755433e+02,0.000000000000000000e+00
8.700000000000000000e+01,1.009192758057945127e+02,0.000000000000000000e+00
8.800000000000000000e+01,1.004136184331197938e+02,0.000000000000000000e+00
8.900000000000000000e+01,9.825723421775799693e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.044603536174579546e+02,0.000000000000000000e+00
9.100000000000000000e+01,9.512553126522041680e+01,0.000000000000000000e+00
9.200000000000000000e+01,9.934839799722048781e+01,0.000000000000000000e+00
9.300000000000000000e+01,9.858438012500077718e+01,0.000000000000000000e+00
9.400000000000000000e+01,1.012020408321670715e+02,0.000000000000000000e+00
9.500000000000000000e+01,1.025072934627610977e+02,0.000000000000000000e+00
9.600000000000000000e+01,1.007844310861925834e+02,0.000000000000000000e+00
9.700000000000000000e+01,1.015700941417532306e+02,0.000000000000000000e+00
9.800000000000000000e+01,1.002219235213456159e+02,0.000000000000000000e+00
9.900000000000000000e+01,1.040183514914475751e+02,0.000000000000000000e+00
1.000000000000000000e+02,1.007685807451183564e+02,0.000000000000000000e+00
1.010000000000000000e+02,1.020956675762657113e+02,0.000000000000000000e+00
1.020000000000000000e+02,1.006290879512708472e+02,0.000000000000000000e+00
1.030000000000000000e+02,1.005384775842533003e+02,0.000000000000000000e+00
1.040000000000000000e+02,1.017360182045985084e+02,0.000000000000000000e+00
1.050000000000000000e+02,1.041318673454632631e+02,0.000000000000000000e+00
1.060000000000000000e+02,1.016352075393886878e+02,0.000000000000000000e+00
1.070000000000000000e+02,9.530651680731114084e+01,0.000000000000000000e+00
1.080000000000000000e+02,1.022815308765384401e+02,0.000000000000000000e+00
1.090000000000000000e+02,1.034215813906539836e+02,0.000000000000000000e+00
1.100000000000000000e+02,9.789602722815743618e+01,0.000000000000000000e+00
1.110000000000000000e+02,1.002984401854818373e+02,0.000000000000000000e+00
1.120000000000000000e+02,1.046970333924969907e+02,0.000000000000000000e+00
1.130000000000000000e+02,1.015881472607125460e+02,0.000000000000000000e+00
1.140000000000000000e+02,9.936447938631421550e+01,0.000000000000000000e+00
1.150000000000000000e+02,1.003979057289000849e+02,0.000000000000000000e+00
1.160000000000000000e+02,9.828037997321035846e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.007978361789193684e+02,0.000000000000000000e+00
1.180000000000000000e+02,1.070387428240788807e+02,0.000000000000000000e+00
1.190000000000000000e+02,9.779858483505071831e+01,0.000000000000000000e+00
1.200000000000000000e+02,1.058557122063571398e+02,0.000000000000000000e+00
1.210000000000000000e+02,1.023637339832813211e+02,0.000000000000000000e+00
1.220000000000000000e+02,9.995398997347309944e+01,0.000000000000000000e+00
1.230000000000000000e+02,1.037527526319911573e+02,0.000000000000000000e+00
1.240000000000000000e+02,9.938042415759082360e+01,0.000000000000000000e+00
1.250000000000000000e+02,9.623330788325608864e+01,0.000000000000000000e+00
1.260000000000000000e+02,1.031131522341032394e+02,0.000000000000000000e+00
1.270000000000000000e+02,1.016392736606147906e+02,0.000000000000000000e+00
1.280000000000000000e+02,9.746367544729947952e+01,0.000000000000000000e+00
1.290000000000000000e+02,9.371389221012472603e+01,0.000000000000000000e+00
1.300000000000000000e+02,1.017379995471985126e+02,0.000000000000000000e+00
1.310000000000000000e+02,1.060692612516546518e+02,0.000000000000000000e+00
1.320000000000000000e+02,1.052205841396964701e+02,0.000000000000000000e+00
1.330000000000000000e+02,9.512353106103613243e+01,0.000000000000000000e+00
1.340000000000000000e+02,1.009391633210597519e+02,0.000000000000000000e+00
1.350000000000000000e+02,1.007107133711773628e+02,0.000000000000000000e+00
1.360000000000000000e+02,1.001897456577237620e+02,0.000000000000000000e+00
1.370000000000000000e+02,9.558623740363817944e+01,0.000000000000000000e+00
1.380000000000000000e+02,9.656686812410944754e+01,0.000000000000000000e+00
1.390000000000000000e+02,9.941125731171800339e+01,0.000000000000000000e+00
1.400000000000000000e+02,1.018283334682224677e+02,0.000000000000000000e+00
1.410000000000000000e+02,1.046013526511671046e+02,0.000000000000000000e+00
1.420000000000000000e+02,1.006908280796822908e+02,0.000000000000000000e+00
1.430000000000000000e+02,1.027403774774516876e+02,0.000000000000000000e+00
1.440000000000000000e+02,1.056157293554593508e+02,0.000000000000000000e+00
1.450000000000000000e+02,1.038951269349748543e+02,0.000000000000000000e+00
1.460000000000000000e+02,1.064468098871591195e+02,0.000000000000000000e+00
1.470000000000000000e+02,9.917214155842863477e+01,0.000000000000000000e+00
1.480000000000000000e+02,9.752552017445817967e+01,0.000000000000000000e+00
1.490000000000000000e+02,1.048185173238836967e+02,0.000000000000000000e+00
1.500000000000000000e+02,1.037205745904334577e+02,0.000000000000000000e+00
1.510000000000000000e+02,1.033176861812364251e+02,0.000000000000000000e+00
1.520000000000000000e+02,9.619097894409713945e+01,0.000000000000000000e+00
1.530000000000000000e+02,9.858421989497513493e+01,0.000000000000000000e+00
1.540000000000000000e+02,1.019616257453882753e+02,0.000000000000000000e+00
1.550000000000000000e+02,1.007339457907364135e+02,0.000000000000000000e+00
1.560000000000000000e+02,1.001749194814625810e+02,0.000000000000000000e+00
1.570000000000000000e+02,1.089400155750286672e+02,0.000000000000000000e+00
1.580000000000000000e+02,1.018718227794506390e+02,0.000000000000000000e+00
1.590000000000000000e+02,9.749680511953701512e+01,0.000000000000000000e+00
1.600000000000000000e+02,9.784687175955008342e+01,0.000000000000000000e+00
1.610000000000000000e+02,1.043808407684372099e+02,0.000000000000000000e+00
1.620000000000000000e+02,9.770124822294789624e+01,0.000000000000000000e+00
1.630000000000000000e+02,1.005958527735796793e+02,0.000000000000000000e+00
1.640000000000000000e+02,1.068443771438064118e+02,0.000000000000000000e+00
1.650000000000000000e+02,9.903820110456136661e+01,0.000000000000000000e+00
1.660000000000000000e+02,1.029816499293369247e+02,0.000000000000000000e+00
1.670000000000000000e+02,9.751850777737330134e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.019125909489077628e+02,0.000000000000000000e+00
1.690000000000000000e+02,1.004576861498149185e+02,0.000000000000000000e+00
1.700000000000000000e+02,1.014519412439409081e+02,0.000000000000000000e+00
1.710000000000000000e+02,9.531382846377258033e+01,0.000000000000000000e+00
1.720000000000000000e+02,1.072715964682487737e+02,0.000000000000000000e+00
1.730000000000000000e+02,1.029481199117415429e+02,0.000000000000000000e+00
1.740000000000000000e+02,1.006262832515596841e+02,0.000000000000000000e+00
1.750000000000000000e+02,1.063615798555549077e+02,0.000000000000000000e+00
1.760000000000000000e+02,1.001061708897364753e+02,0.000000000000000000e+00
1.770000000000000000e+02,1.005206056887735144e+02,0.000000000000000000e+00
1.780000000000000000e+02,9.473337507535843827e+01,0.000000000000000000e+00
1.790000000000000000e+02,1.023484409295120940e+02,0.000000000000000000e+00
1.800000000000000000e+02,1.035267415629530490e+02,0.000000000000000000e+00
1.810000000000000000e+02,1.077039753342753983e+02,0.000000000000000000e+00
1.820000000000000000e+02,9.912621053103981694e+01,0.000000000000000000e+00
1.830000000000000000e+02,9.627826510510865887e+01,0.000000000000000000e+00
1.840000000000000000e+02,1.076190449058548495e+02,0.000000000000000000e+00
1.850000000000000000e+02,1.035520635966449703e+02,0.000000000000000000e+00
1.860000000000000000e+02,1.067909941982475175e+02,0.000000000000000000e+00
1.870000000000000000e+02,1.045067784898388226e+02,0.000000000000000000e+00
1.880000000000000000e+02,9.523182009033564555e+01,0.000000000000000000e+00
1.890000000000000000e+02,1.003839443566043030e+02,0.000000000000000000e+00
1.900000000000000000e+02,9.705401966909539624e+01,0.000000000000000000e+00
1.910000000000000000e+02,1.035662770825668701e+02,0.000000000000000000e+00
1.920000000000000000e+02,1.082929326991844619e+02,0.000000000000000000e+00
1.930000000000000000e+02,9.749113828199585896e+01,0.000000000000000000e+00
1.940000000000000000e+02,1.028765320520583089e+02,0.000000000000000000e+00
1.950000000000000000e+02,9.372879662639064691e+01,0.000000000000000000e+00
1.960000000000000000e+02,1.010860230839517584e+02,0.000000000000000000e+00
1.970000000000000000e+02,1.016421671766721602e+02,0.000000000000000000e+00
1.980000000000000000e+02,1.055003449434261711e+02,0.000000000000000000e+00
1.990000000000000000e+02,1.017151863522232276e+02,0.000000000000000000e+00
2.000000000000000000e+02,1.041387528371162006e+02,0.000000000000000000e+00
2.010000000000000000e+02,9.992030464991023564e+01,0.000000000000000000e+00
2.020000000000000000e+02,9.659015455145846829e+01,0.000000000000000000e+00
2.030000000000000000e+02,1.016634685953749653e+02,0.000000000000000000e+00
2.040000000000000000e+02,1.022314152711779798e+02,0.000000000000000000e+00
2.050000000000000000e+02,9.672710973499660270e+01,0.000000000000000000e+00
2.060000000000000000e+02,9.755589507215138667e+01,0.000000000000000000e+00
2.070000000000000000e+02,9.795759760823307261e+01,0.000000000000000000e+00
2.080000000000000000e+02,1.003734638612927057e+02,0.000000000000000000e+00
2.090000000000000000e+02,9.930986176505540186e+01,0.000000000000000000e+00
2.100000000000000000e+02,1.019686970098156422e+02,0.000000000000000000e+00
2.110000000000000000e+02,1.041632363637714462e+02,0.000000000000000000e+00
2.120000000000000000e+02,9.840503808901749494e+01,0.000000000000000000e+00
2.130000000000000000e+02,9.687940567508543666e+01,0.000000000000000000e+00
2.140000000000000000e+02,1.032427045888171619e+02,0.000000000000000000e+00
2.150000000000000000e+02,1.071614612079406896e+02,0.000000000000000000e+00
2.160000000000000000e+02,1.010884431672951678e+02,0.000000000000000000e+00
2.170000000000000000e+02,1.058133855139762716e+02,0.000000000000000000e+00
2.180000000000000000e+02,1.023825426860141334e+02,0.000000000000000000e+00
2.190000000000000000e+02,1.077978792477305205e+02,0.000000000000000000e+00
2.200000000000000000e+02,1.059507876806742104e+02,0.000000000000000000e+00
2.210000000000000000e+02,9.660917351894298122e+01,0.000000000000000000e+00
2.220000000000000000e+02,1.082019484421585958e+02,0.000000000000000000e+00
2.230000000000000000e+02,9.980317081897742071e+01,0.000000000000000000e+00
2.240000000000000000e+02,1.034331623362088663e+02,0.000000000000000000e+00
2.250000000000000000e+02,9.966761934033273462e+01,0.000000000000000000e+00
2.260000000000000000e+02,1.004797223341388417e+02,0.000000000000000000e+00
2.270000000000000000e+02,1.016136181153904801e+02,0.000000000000000000e+00
2.280000000000000000e+02,1.008172089330135606e+02,0.000000000000000000e+00
2.290000000000000000e+02,1.035314174841077346e+02,0.000000000000000000e+00
2.300000000000000000e+02,1.018161879714570972e+02,0.000000000000000000e+00
2.310000000000000000e+02,9.944571364595290675e+01,0.000000000000000000e+00
2.320000000000000000e+02,1.050899968752085840e+02,0.000000000000000000e+00
2.330000000000000000e+02,1.000774414240454036e+02,0.000000000000000000e+00
2.340000000000000000e+02,1.097038926341604963e+02,0.000000000000000000e+00
2.350000000000000000e+02,1.118296205307872810e+02,0.000000000000000000e+00
2.360000000000000000e+02,1.047824872931017239e+02,0.000000000000000000e+00
2.370000000000000000e+02,1.013277209475357949e+02,0.000000000000000000e+00
2.380000000000000000e+02,1.092874917392135359e+02,0.000000000000000000e+00
2.390000000000000000e+02,9.716374622426332053e+01,0.000000000000000000e+00
2.400000000000000000e+02,1.041262161550935019e+02,0.000000000000000000e+00
2.410000000000000000e+02,1.013700252068431098e+02,0.000000000000000000e+00
2.420000000000000000e+02,1.022757139526601691e+02,0.000000000000000000e+00
2.430000000000000000e+02,9.807633896437310739e+01,0.000000000000000000e+00
2.440000000000000000e+02,1.026502831989920708e+02,0.000000000000000000e+00
2.450000000000000000e+02,1.039741889817842662e+02,0.000000000000000000e+00
2.460000000000000000e+02,1.011127796709991884e+02,0.000000000000000000e+00
2.470000000000000000e+02,9.882393945010848313e+01,0.000000000000000000e+00
2.480000000000000000e+02,1.031733177066973042e+02,0.000000000000000000e+00
2.490000000000000000e+02,1.022174456937686244e+02,0.000000000000000000e+00
2.500000000000000000e+02,9.789505157135825186e+01,0.000000000000000000e+00
2.510000000000000000e+02,1.031344677375679026e+02,0.000000000000000000e+00
2.520000000000000000e+02,9.803200522120469884e+01,0.000000000000000000e+00
2.530000000000000000e+02,1.086219886585936365e+02,0.000000000000000000e+00
2.540000000000000000e+02,1.040403194645319047e+02,0.000000000000000000e+00
2.550000000000000000e+02,1.025257048257916637e+02,0.000000000000000000e+00
2.560000000000000000e+02,1.021656562823466601e+02,0.000000000000000000e+00
2.570000000000000000e+02,1.022054308962242573e+02,0.000000000000000000e+00
2.580000000000000000e+02,9.846970387933534141e+01,0.000000000000000000e+00
2.590000000000000000e+02,9.606285542734843830e+01,0.000000000000000000e+00
2.600000000000000000e+02,1.001406894657896345e+02,0.000000000000000000e+00
2.610000000000000000e+02,9.590524297771645479e+01,0.000000000000000000e+00
2.620000000000000000e+02,9.605219604543535183e+01,0.000000000000000000e+00
2.630000000000000000e+02,1.047436333925103895e+02,0.000000000000000000e+00
2.640000000000000000e+02,9.657959017007759428e+01,0.000000000000000000e+00
2.650000000000000000e+02,1.015835399985113838e+02,0.000000000000000000e+00
2.660000000000000000e+02,1.006913052038853351e+02,0.000000000000000000e+00
2.670000000000000000e+02,1.058249443429987338e+02,0.000000000000000000e+00
2.680000000000000000e+02,9.593349130798323188e+01,0.000000000000000000e+00
2.690000000000000000e+02,9.587991776375282882e+01,0.000000000000000000e+00
2.700000000000000000e+02,1.005422228430040263e+02,0.000000000000000000e+00
2.710000000000000000e+02,9.610496660274105807e+01,0.000000000000000000e+00
2.720000000000000000e+02,9.893083099281489012e+01,0.000000000000000000e+00
2.730000000000000000e+02,1.053352279037645758e+02,0.000000000000000000e+00
2.740000000000000000e+02,9.664240233316861861e+01,0.000000000000000000e+00
2.750000000000000000e+02,1.009147737576137018e+02,0.000000000000000000e+00
2.760000000000000000e+02,9.998371290334249295e+01,0.000000000000000000e+00
2.770000000000000000e+02,1.046160547372286089e+02,0.000000000000000000e+00
2.780000000000000000e+02,1.024359616293146047e+02,0.000000000000000000e+00
2.790000000000000000e+02,9.652440066036098187e+01,0.000000000000000000e+00
2.800000000000000000e+02,9.947200592434613498e+01,0.000000000000000000e+00
2.810000000000000000e+02,1.060452333851564930e+02,0.000000000000000000e+00
2.820000000000000000e+02,1.047964909394654427e+02,0.000000000000000000e+00
2.830000000000000000e+02,9.764820739817588446e+01,0.000000000000000000e+00
2.840000000000000000e+02,9.424294857844158457e+01,0.000000000000000000e+00
2.850000000000000000e+02,9.942690426423216365e+01,0.000000000000000000e+00
2.860000000000000000e+02,1.023387837798272102e+02,0.000000000000000000e+00
2.870000000000000000e+02,9.599624839711266588e+01,0.000000000000000000e+00
2.880000000000000000e+02,9.966540521605983827e+01,0.000000000000000000e+00
2.890000000000000000e+02,1.007383482143072655e+02,0.000000000000000000e+00
2.900000000000000000e+02,1.020750645833871744e+02,0.000000000000000000e+00
2.910000000000000000e+02,1.101476445638997745e+02,0.000000000000000000e+00
2.920000000000000000e+02,9.968462467932887705e+01,0.000000000000000000e+00
2.930000000000000000e+02,9.768989125152900499e+01,0.000000000000000000e+00
2.940000000000000000e+02,1.009514691223253493e+02,0.000000000000000000e+00
2.950000000000000000e+02,1.044613917014495286e+02,0.000000000000000000e+00
2.960000000000000000e+02,1.003218995266099824e+02,0.000000000000000000e+00
2.970000000000000000e+02,1.057751297862138529e+02,0.000000000000000000e+00
2.980000000000000000e+02,9.770593325272912466e+01,0.000000000000000000e+00
2.990000000000000000e+02,1.046503505027258001e+02,0.000000000000000000e+00
3.000000000000000000e+02,1.016315445983574079e+02,0.000000000000000000e+00
3.010000000000000000e+02,9.920924477304126299e+01,0.000000000000000000e+00
3.020000000000000000e+02,1.043081327547676835e+02,0.000000000000000000e+00
3.030000000000000000e+02,9.683941289483617254e+01,0.000000000000000000e+00
3.040000000000000000e+02,1.020275527319350175e+02,0.000000000000000000e+00
3.050000000000000000e+02,9.749347472135410442e+01,0.000000000000000000e+00
3.060000000000000000e+02,9.800559585346189806e+01,0.000000000000000000e+00
3.070000000000000000e+02,1.014842253646455958e+02,0.000000000000000000e+00
3.080000000000000000e+02,1.038149976351241719e+02,0.000000000000000000e+00
3.090000000000000000e+02,9.563424884844216933e+01,0.000000000000000000e+00
3.100000000000000000e+02,1.044839139014350025e+02,0.000000000000000000e+00
3.110000000000000000e+02,1.052218462260175329e+02,0.000000000000000000e+00
3.120000000000000000e+02,1.071061517056521666e+02,0.000000000000000000e+00
3.130000000000000000e+02,1.030805050928301654e+02,0.000000000000000000e+00
3.140000000000000000e+02,9.912671308950982052e+01,0.000000000000000000e+00
3.150000000000000000e+02,1.025106740495826898e+02,0.000000000000000000e+00
3.160000000000000000e+02,1.016558550167136445e+02,0.000000000000000000e+00
3.170000000000000000e+02,9.450470794959331045e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.002811158064611448e+02,0.000000000000000000e+00
3.190000000000000000e+02,9.276867187092615552e+01,0.000000000000000000e+00
3.200000000000000000e+02,1.004829356531116957e+02,0.000000000000000000e+00
3.210000000000000000e+02,1.084304299267503211e+02,0.000000000000000000e+00
3.220000000000000000e+02,1.069102027510563460e+02,0.000000000000000000e+00
3.230000000000000000e+02,1.006520965150372575e+02,0.000000000000000000e+00
3.240000000000000000e+02,9.995686325090467506e+01,0.000000000000000000e+00
3.250000000000000000e+02,9.978177919163729825e+01,0.000000000000000000e+00
3.260000000000000000e+02,9.950754311723278533e+01,0.000000000000000000e+00
3.270000000000000000e+02,9.563154615071552200e+01,0.000000000000000000e+00
3.280000000000000000e+02,9.829519379952532177e+01,0.000000000000000000e+00
3.290000000000000000e+02,1.077999711051441665e+02,0.000000000000000000e+00
3.300000000000000000e+02,1.032393491973011095e+02,0.000000000000000000e+00
3.310000000000000000e+02,9.978207146450476728e+01,0.000000000000000000e+00
3.320000000000000000e+02,1.084590170699536316e+02,0.000000000000000000e+00
3.330000000000000000e+02,1.044346977652554642e+02,0.000000000000000000e+00
3.340000000000000000e+02,1.001581547609823417e+02,0.000000000000000000e+00
3.350000000000000000e+02,1.047238972630473484e+02,0.000000000000000000e+00
3.360000000000000000e+02,1.000853611102978533e+02,0.000000000000000000e+00
3.370000000000000000e+02,9.506347247064098838e+01,0.000000000000000000e+00
3.380000000000000000e+02,1.047054065434589916e+02,0.000000000000000000e+00
3.390000000000000000e+02,9.689256996259702248e+01,0.000000000000000000e+00
3.400000000000000000e+02,1.002571746602988441e+02,0.000000000000000000e+00
3.410000000000000000e+02,1.022174847889583731e+02,0.000000000000000000e+00
3.420000000000000000e+02,9.881730954479498052e+01,0.000000000000000000e+00
3.430000000000000000e+02,1.048847031868162105e+02,0.000000000000000000e+00
3.440000000000000000e+02,1.034805820438343176e+02,0.000000000000000000e+00
3.450000000000000000e+02,9.520299852110458971e+01,0.000000000000000000e+00
3.460000000000000000e+02,9.775917219867575625e+01,0.000000000000000000e+00
3.470000000000000000e+02,1.038568349497357417e+02,0.000000000000000000e+00
3.480000000000000000e+02,9.552899417368836055e+01,0.000000000000000000e+00
3.490000000000000000e+02,9.537234716832116987e+01,0.000000000000000000e+00
3.500000000000000000e+02,9.776581142437747474e+01,0.000000000000000000e+00
3.510000000000000000e+02,9.709143997952125460e+01,0.000000000000000000e+00
3.520000000000000000e+02,1.012798762600809255e+02,0.000000000000000000e+00
3.530000000000000000e+02,1.008646300442136550e+02,0.000000000000000000e+00
3.540000000000000000e+02,1.012624179694395821e+02,0.000000000000000000e+00
3.550000000000000000e+02,9.353917395861004991e+01,0.000000000000000000e+00
3.560000000000000000e+02,1.034106501602674655e+02,0.000000000000000000e+00
3.570000000000000000e+02,1.012310643395223906e+02,0.000000000000000000e+00
3.580000000000000000e+02,1.041966769064017484e+02,0.000000000000000000e+00
3.590000000000000000e+02,9.731670405868419493e+01,0.000000000000000000e+00
3.600000000000000000e+02,9.705317918037309255e+01,0.000000000000000000e+00
3.610000000000000000e+02,1.044634756184912874e+02,0.000000000000000000e+00
3.620000000000000000e+02,1.068787094910505431e+02,0.000000000000000000e+00
3.630000000000000000e+02,1.062935550820039907e+02,0.000000000000000000e+00
3.640000000000000000e+02,9.469332026358682697e+01,0.000000000000000000e+00
3.650000000000000000e+02,1.029683677130906005e+02,0.000000000000000000e+00
3.660000000000000000e+02,1.025702121915406622e+02,0.000000000000000000e+00
3.670000000000000000e+02,1.045539045689555309e+02,0.000000000000000000e+00
3.680000000000000000e+02,1.020828546582174710e+02,0.000000000000000000e+00
3.690000000000000000e+02,1.061448228814610530e+02,0.000000000000000000e+00
3.700000000000000000e+02,1.050426041590602466e+02,0.000000000000000000e+00
3.710000000000000000e+02,1.078691899399367600e+02,0.000000000000000000e+00
3.720000000000000000e+02,9.938652033194803437e+01,0.000000000000000000e+00
3.730000000000000000e+02,9.427432310681437855e+01,0.000000000000000000e+00
3.740000000000000000e+02,9.883963203162019795e+01,0.000000000000000000e+00
3.750000000000000000e+02,1.012435404730944697e+02,0.000000000000000000e+00
3.760000000000000000e+02,9.504730796709425533e+01,0.000000000000000000e+00
3.770000000000000000e+02,1.034732206553658358e+02,0.000000000000000000e+00
3.780000000000000000e+02,1.041563040786590761e+02,0.000000000000000000e+00
3.790000000000000000e+02,9.881001638707701318e+01,0.000000000000000000e+00
3.800000000000000000e+02,9.792196451984669636e+01,0.000000000000000000e+00
3.810000000000000000e+02,9.940847988019899617e+01,0.000000000000000000e+00
3.820000000000000000e+02,1.066596664672210721e+02,0.000000000000000000e+00
3.830000000000000000e+02,9.934013157673642525e+01,0.000000000000000000e+00
3.840000000000000000e+02,1.051872013628530311e+02,0.000000000000000000e+00
3.850000000000000000e+02,9.934711321409683649e+01,0.000000000000000000e+00
3.860000000000000000e+02,9.923804228823760809e+01,0.000000000000000000e+00
