time_step,gamma_dose,is_anomaly
3.500000000000000000e+01,9.878600790332190229e+01,0.000000000000000000e+00
3.600000000000000000e+01,9.723648754361914825e+01,0.000000000000000000e+00
3.700000000000000000e+01,9.675828987341624554e+01,0.000000000000000000e+00
3.800000000000000000e+01,9.852906354658675525e+01,0.000000000000000000e+00
3.900000000000000000e+01,9.681171627804833690e+01,0.000000000000000000e+00
4.000000000000000000e+01,9.191591104291620695e+01,0.000000000000000000e+00
4.100000000000000000e+01,9.730655563694820387e+01,0.000000000000000000e+00
4.200000000000000000e+01,1.007580400376377270e+02,0.000000000000000000e+00
4.300000000000000000e+01,9.850677244577987324e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.008641960835466591e+02,0.000000000000000000e+00
4.500000000000000000e+01,1.042864559083131439e+02,0.000000000000000000e+00
4.600000000000000000e+01,1.032153564182489305e+02,0.000000000000000000e+00
4.700000000000000000e+01,9.450552951278562830e+01,0.000000000000000000e+00
4.800000000000000000e+01,1.007237079503976531e+02,0.000000000000000000e+00
4.900000000000000000e+01,1.018204730360584023e+02,0.000000000000000000e+00
5.000000000000000000e+01,1.045144979765207154e+02,0.000000000000000000e+00
5.100000000000000000e+01,9.714136019952378831e+01,0.000000000000000000e+00
5.200000000000000000e+01,9.336543661985163567e+01,0.000000000000000000e+00
5.300000000000000000e+01,1.065644138176295854e+02,0.000000000000000000e+00
5.400000000000000000e+01,9.791470922868865046e+01,0.000000000000000000e+00
5.500000000000000000e+01,1.011519500214724729e+02,0.000000000000000000e+00
5.600000000000000000e+01,1.000650929768991659e+02,0.000000000000000000e+00
5.700000000000000000e+01,1.016651008356210468e+02,0.000000000000000000e+00
5.800000000000000000e+01,1.059143797303425316e+02,0.000000000000000000e+00
5.900000000000000000e+01,9.828475684996669770e+01,0.000000000000000000e+00
6.000000000000000000e+01,9.525434842757248077e+01,0.000000000000000000e+00
6.100000000000000000e+01,9.859860659152542439e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.054540689481231368e+02,0.000000000000000000e+00
6.300000000000000000e+01,9.992520842642582579e+01,0.000000000000000000e+00
6.400000000000000000e+01,1.039154496272763168e+02,0.000000000000000000e+00
6.500000000000000000e+01,9.629288759821055521e+01,0.000000000000000000e+00
6.600000000000000000e+01,9.162358859586316839e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.034754557391161569e+02,0.000000000000000000e+00
6.800000000000000000e+01,1.014102593984667209e+02,0.000000000000000000e+00
6.900000000000000000e+01,1.053634816575902988e+02,0.000000000000000000e+00
7.000000000000000000e+01,9.622307270759694120e+01,0.000000000000000000e+00
7.100000000000000000e+01,1.018850211494959979e+02,0.000000000000000000e+00
7.200000000000000000e+01,9.667610886088561983e+01,0.000000000000000000e+00
7.300000000000000000e+01,1.131935195867955883e+02,0.000000000000000000e+00
7.400000000000000000e+01,9.856069646490401226e+01,0.000000000000000000e+00
7.500000000000000000e+01,9.896978062122147435e+01,0.000000000000000000e+00
7.600000000000000000e+01,8.991688805180612576e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.003816089867905248e+02,0.000000000000000000e+00
7.800000000000000000e+01,1.039313226473961009e+02,0.000000000000000000e+00
7.900000000000000000e+01,9.472844273984414087e+01,0.000000000000000000e+00
8.000000000000000000e+01,9.984002382547315335e+01,0.000000000000000000e+00
8.100000000000000000e+01,1.000603890657186810e+02,0.000000000000000000e+00
8.200000000000000000e+01,1.019094902726265133e+02,0.000000000000000000e+00
8.300000000000000000e+01,1.060822803919308512e+02,0.000000000000000000e+00
8.400000000000000000e+01,9.912872761599636817e+01,0.000000000000000000e+00
8.500000000000000000e+01,1.047038381358041477e+02,0.000000000000000000e+00
8.600000000000000000e+01,1.023084658554997901e+02,0.000000000000000000e+00
8.700000000000000000e+01,1.055431471827914436e+02,0.000000000000000000e+00
8.800000000000000000e+01,1.004230689254224984e+02,0.000000000000000000e+00
8.900000000000000000e+01,9.839810014808453786e+01,0.000000000000000000e+00
9.000000000000000000e+01,1.002565923153288878e+02,0.000000000000000000e+00
9.100000000000000000e+01,1.040292906658295777e+02,0.000000000000000000e+00
9.200000000000000000e+01,1.085142933374787049e+02,0.000000000000000000e+00
9.300000000000000000e+01,1.015397954302524255e+02,0.000000000000000000e+00
9.400000000000000000e+01,1.024667762275587393e+02,0.000000000000000000e+00
9.500000000000000000e+01,1.017992987419180650e+02,0.000000000000000000e+00
9.600000000000000000e+01,9.842866263518170911e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.031845975532717006e+02,0.000000000000000000e+00
9.800000000000000000e+01,1.015720058561250028e+02,0.000000000000000000e+00
9.900000000000000000e+01,9.595775871946655400e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.029637233752251007e+02,0.000000000000000000e+00
1.010000000000000000e+02,1.050435843209028519e+02,0.000000000000000000e+00
1.020000000000000000e+02,9.458247012686474875e+01,0.000000000000000000e+00
1.030000000000000000e+02,1.013166956572266031e+02,0.000000000000000000e+00
1.040000000000000000e+02,1.085601337736560197e+02,0.000000000000000000e+00
1.050000000000000000e+02,1.045073117304694250e+02,0.000000000000000000e+00
1.060000000000000000e+02,9.782734380925569440e+01,0.000000000000000000e+00
1.070000000000000000e+02,9.528611210350349836e+01,0.000000000000000000e+00
1.080000000000000000e+02,9.427982549969809156e+01,0.000000000000000000e+00
1.090000000000000000e+02,1.005608096876133288e+02,0.000000000000000000e+00
1.100000000000000000e+02,9.490718388488726021e+01,0.000000000000000000e+00
1.110000000000000000e+02,9.921924085539100702e+01,0.000000000000000000e+00
1.120000000000000000e+02,9.820392685145567668e+01,0.000000000000000000e+00
1.130000000000000000e+02,9.902274653687643990e+01,0.000000000000000000e+00
1.140000000000000000e+02,1.017572130962992532e+02,0.000000000000000000e+00
1.150000000000000000e+02,9.520402190697201661e+01,0.000000000000000000e+00
1.160000000000000000e+02,9.311629035245286445e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.002772814822284033e+02,0.000000000000000000e+00
1.180000000000000000e+02,9.590922035966973169e+01,0.000000000000000000e+00
1.190000000000000000e+02,1.024712653845293602e+02,0.000000000000000000e+00
1.200000000000000000e+02,1.032287194237030548e+02,0.000000000000000000e+00
1.210000000000000000e+02,9.284119881084740200e+01,0.000000000000000000e+00
1.220000000000000000e+02,1.013956610634645443e+02,0.000000000000000000e+00
1.230000000000000000e+02,9.516002472093310871e+01,0.000000000000000000e+00
1.240000000000000000e+02,1.031009574723658488e+02,0.000000000000000000e+00
1.250000000000000000e+02,9.302799359542643742e+01,0.000000000000000000e+00
1.260000000000000000e+02,9.364579992599216496e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.082461387686908409e+02,0.000000000000000000e+00
1.280000000000000000e+02,9.924404068451606520e+01,0.000000000000000000e+00
1.290000000000000000e+02,9.621278526742341342e+01,0.000000000000000000e+00
1.300000000000000000e+02,9.899220352468370265e+01,0.000000000000000000e+00
1.310000000000000000e+02,9.433856925298650253e+01,0.000000000000000000e+00
1.320000000000000000e+02,1.065918401256710695e+02,0.000000000000000000e+00
1.330000000000000000e+02,1.022769840453328385e+02,0.000000000000000000e+00
1.340000000000000000e+02,1.025392648235710453e+02,0.000000000000000000e+00
1.350000000000000000e+02,1.010265655769138675e+02,0.000000000000000000e+00
1.360000000000000000e+02,1.014507454849098735e+02,0.000000000000000000e+00
1.370000000000000000e+02,9.523492504989441443e+01,0.000000000000000000e+00
1.380000000000000000e+02,1.088004961310197274e+02,0.000000000000000000e+00
1.390000000000000000e+02,9.762877325598154243e+01,0.000000000000000000e+00
1.400000000000000000e+02,9.648588339851792739e+01,0.000000000000000000e+00
1.410000000000000000e+02,1.060427010637020544e+02,0.000000000000000000e+00
1.420000000000000000e+02,1.008067074707530111e+02,0.000000000000000000e+00
1.430000000000000000e+02,9.722890636371775486e+01,0.000000000000000000e+00
1.440000000000000000e+02,9.922359067454821968e+01,0.000000000000000000e+00
1.450000000000000000e+02,9.725722523464719416e+01,0.000000000000000000e+00
1.460000000000000000e+02,1.033341128768294368e+02,0.000000000000000000e+00
1.470000000000000000e+02,8.867955678658444185e+01,0.000000000000000000e+00
1.480000000000000000e+02,1.107622932916568317e+02,0.000000000000000000e+00
1.490000000000000000e+02,9.407638296940437783e+01,0.000000000000000000e+00
1.500000000000000000e+02,1.030654314241935339e+02,0.000000000000000000e+00
1.510000000000000000e+02,9.561013593726210047e+01,0.000000000000000000e+00
1.520000000000000000e+02,9.970737856266909205e+01,0.000000000000000000e+00
1.530000000000000000e+02,9.970615572966030982e+01,0.000000000000000000e+00
1.540000000000000000e+02,9.968253180632339649e+01,0.000000000000000000e+00
1.550000000000000000e+02,1.083439502187269881e+02,0.000000000000000000e+00
1.560000000000000000e+02,1.034257773966102008e+02,0.000000000000000000e+00
1.570000000000000000e+02,1.037571765968381357e+02,0.000000000000000000e+00
1.580000000000000000e+02,1.026240493419074227e+02,0.000000000000000000e+00
1.590000000000000000e+02,1.019111770764471316e+02,0.000000000000000000e+00
1.600000000000000000e+02,9.629529298464501608e+01,0.000000000000000000e+00
1.610000000000000000e+02,9.656896864565550231e+01,0.000000000000000000e+00
1.620000000000000000e+02,1.043271358621007181e+02,0.000000000000000000e+00
1.630000000000000000e+02,1.018811927705164777e+02,0.000000000000000000e+00
1.640000000000000000e+02,9.916582795660580985e+01,0.000000000000000000e+00
1.650000000000000000e+02,9.283930258966017846e+01,0.000000000000000000e+00
1.660000000000000000e+02,9.942609475435054378e+01,0.000000000000000000e+00
1.670000000000000000e+02,9.469964022385518376e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.022920610794323721e+02,0.000000000000000000e+00
1.690000000000000000e+02,9.761756710217785837e+01,0.000000000000000000e+00
1.700000000000000000e+02,9.170403292162143316e+01,0.000000000000000000e+00
1.710000000000000000e+02,1.032230865597565099e+02,0.000000000000000000e+00
1.720000000000000000e+02,9.264297623341802534e+01,0.000000000000000000e+00
1.730000000000000000e+02,1.014412410905603821e+02,0.000000000000000000e+00
1.740000000000000000e+02,1.076195458326967298e+02,0.000000000000000000e+00
1.750000000000000000e+02,9.419158690961408809e+01,0.000000000000000000e+00
1.760000000000000000e+02,9.959162753278991431e+01,0.000000000000000000e+00
1.770000000000000000e+02,9.397021827658825543e+01,0.000000000000000000e+00
1.780000000000000000e+02,1.023221200354087301e+02,0.000000000000000000e+00
1.790000000000000000e+02,9.464244755466019399e+01,0.000000000000000000e+00
1.800000000000000000e+02,9.452570613654864928e+01,0.000000000000000000e+00
1.810000000000000000e+02,9.975866447779264945e+01,0.000000000000000000e+00
1.820000000000000000e+02,9.246752154800618939e+01,0.000000000000000000e+00
1.830000000000000000e+02,9.984150411450984564e+01,0.000000000000000000e+00
1.840000000000000000e+02,9.981177868891224136e+01,0.000000000000000000e+00
1.850000000000000000e+02,1.026190191579419633e+02,0.000000000000000000e+00
1.860000000000000000e+02,9.394470293654728721e+01,0.000000000000000000e+00
1.870000000000000000e+02,1.070989842666666192e+02,0.000000000000000000e+00
1.880000000000000000e+02,1.043147298391194937e+02,0.000000000000000000e+00
1.890000000000000000e+02,1.003669849946379315e+02,0.000000000000000000e+00
1.900000000000000000e+02,1.038211960319653713e+02,0.000000000000000000e+00
1.910000000000000000e+02,1.044265316482199495e+02,0.000000000000000000e+00
1.920000000000000000e+02,1.002604447496764664e+02,0.000000000000000000e+00
1.930000000000000000e+02,9.616145863371976077e+01,0.000000000000000000e+00
1.940000000000000000e+02,9.381976395341243347e+01,0.000000000000000000e+00
1.950000000000000000e+02,9.258052468330012630e+01,0.000000000000000000e+00
1.960000000000000000e+02,1.016389380884118481e+02,0.000000000000000000e+00
1.970000000000000000e+02,9.485261587626101232e+01,0.000000000000000000e+00
1.980000000000000000e+02,1.041059520494099218e+02,0.000000000000000000e+00
1.990000000000000000e+02,9.792946284054252715e+01,0.000000000000000000e+00
2.000000000000000000e+02,9.671660169856674827e+01,0.000000000000000000e+00
2.010000000000000000e+02,1.007479669464988774e+02,0.000000000000000000e+00
2.020000000000000000e+02,1.013386018328145184e+02,0.000000000000000000e+00
2.030000000000000000e+02,9.326893220225339576e+01,0.000000000000000000e+00
2.040000000000000000e+02,8.859039144170102986e+01,0.000000000000000000e+00
2.050000000000000000e+02,9.739795805735278122e+01,0.000000000000000000e+00
2.060000000000000000e+02,1.050759207615680424e+02,0.000000000000000000e+00
2.070000000000000000e+02,9.780301622901647818e+01,0.000000000000000000e+00
2.080000000000000000e+02,9.580948801451563668e+01,0.000000000000000000e+00
2.090000000000000000e+02,9.546021854320822797e+01,0.000000000000000000e+00
2.100000000000000000e+02,9.814584689481336000e+01,0.000000000000000000e+00
2.110000000000000000e+02,9.691012875123851700e+01,0.000000000000000000e+00
2.120000000000000000e+02,1.031158612286362057e+02,0.000000000000000000e+00
2.130000000000000000e+02,1.015416621838908071e+02,0.000000000000000000e+00
2.140000000000000000e+02,9.759778074648221491e+01,0.000000000000000000e+00
2.150000000000000000e+02,1.014438850639871816e+02,0.000000000000000000e+00
2.160000000000000000e+02,1.073089096826849556e+02,0.000000000000000000e+00
2.170000000000000000e+02,1.004778399121824748e+02,0.000000000000000000e+00
2.180000000000000000e+02,9.873393248549290035e+01,0.000000000000000000e+00
2.190000000000000000e+02,9.485372069149535434e+01,0.000000000000000000e+00
2.200000000000000000e+02,9.984537632158878750e+01,0.000000000000000000e+00
2.210000000000000000e+02,1.034741755545583857e+02,0.000000000000000000e+00
2.220000000000000000e+02,1.005822482660415460e+02,0.000000000000000000e+00
2.230000000000000000e+02,1.039210789319870116e+02,0.000000000000000000e+00
2.240000000000000000e+02,1.053589170566231417e+02,0.000000000000000000e+00
2.250000000000000000e+02,1.076155778617570746e+02,0.000000000000000000e+00
2.260000000000000000e+02,1.007379634484604622e+02,0.000000000000000000e+00
2.270000000000000000e+02,1.026343740872911496e+02,0.000000000000000000e+00
2.280000000000000000e+02,9.238040115635376992e+01,0.000000000000000000e+00
2.290000000000000000e+02,9.735401820986380983e+01,0.000000000000000000e+00
2.300000000000000000e+02,9.716041023429636425e+01,0.000000000000000000e+00
2.310000000000000000e+02,1.034070969104951701e+02,0.000000000000000000e+00
2.320000000000000000e+02,9.563482133906833838e+01,0.000000000000000000e+00
2.330000000000000000e+02,1.019772942499217834e+02,0.000000000000000000e+00
2.340000000000000000e+02,9.833272504406308201e+01,0.000000000000000000e+00
2.350000000000000000e+02,9.921096627834884885e+01,0.000000000000000000e+00
2.360000000000000000e+02,9.602613333660930550e+01,0.000000000000000000e+00
2.370000000000000000e+02,9.844644875381044358e+01,0.000000000000000000e+00
2.380000000000000000e+02,1.043231542899115283e+02,0.000000000000000000e+00
2.390000000000000000e+02,9.220841964278348257e+01,0.000000000000000000e+00
2.400000000000000000e+02,9.531101458499422563e+01,0.000000000000000000e+00
2.410000000000000000e+02,1.034415808633581975e+02,0.000000000000000000e+00
2.420000000000000000e+02,9.945348344414585995e+01,0.000000000000000000e+00
2.430000000000000000e+02,9.285778176865639466e+01,0.000000000000000000e+00
2.440000000000000000e+02,1.028775769584989490e+02,0.000000000000000000e+00
2.450000000000000000e+02,1.075459919882196971e+02,0.000000000000000000e+00
2.460000000000000000e+02,1.056648846615244395e+02,0.000000000000000000e+00
2.470000000000000000e+02,9.837672025294678235e+01,0.000000000000000000e+00
2.480000000000000000e+02,9.196454217153336685e+01,0.000000000000000000e+00
2.490000000000000000e+02,9.015541818527121620e+01,0.000000000000000000e+00
2.500000000000000000e+02,9.863269414322404316e+01,0.000000000000000000e+00
2.510000000000000000e+02,1.036944702603655344e+02,0.000000000000000000e+00
2.520000000000000000e+02,9.735994591616041305e+01,0.000000000000000000e+00
2.530000000000000000e+02,9.508687179770760167e+01,0.000000000000000000e+00
2.540000000000000000e+02,1.072292249253421375e+02,0.000000000000000000e+00
2.550000000000000000e+02,1.007995469956509851e+02,0.000000000000000000e+00
2.560000000000000000e+02,1.015672002719027063e+02,0.000000000000000000e+00
2.570000000000000000e+02,1.016451070194502506e+02,0.000000000000000000e+00
2.580000000000000000e+02,1.031409291512541415e+02,0.000000000000000000e+00
2.590000000000000000e+02,9.950252039216789512e+01,0.000000000000000000e+00
2.600000000000000000e+02,1.012043017095647741e+02,0.000000000000000000e+00
2.610000000000000000e+02,1.030260165265390810e+02,0.000000000000000000e+00
2.620000000000000000e+02,1.086283442355008191e+02,0.000000000000000000e+00
2.630000000000000000e+02,9.351736641435267927e+01,0.000000000000000000e+00
2.640000000000000000e+02,8.631904882451910055e+01,0.000000000000000000e+00
2.650000000000000000e+02,1.006386719393709370e+02,0.000000000000000000e+00
2.660000000000000000e+02,1.044765102849249274e+02,0.000000000000000000e+00
2.670000000000000000e+02,9.775739887626149027e+01,0.000000000000000000e+00
2.680000000000000000e+02,1.012693033658804325e+02,0.000000000000000000e+00
2.690000000000000000e+02,9.556249837051556995e+01,0.000000000000000000e+00
2.700000000000000000e+02,1.041529172064462045e+02,0.000000000000000000e+00
2.710000000000000000e+02,1.019565428805993008e+02,0.000000000000000000e+00
2.720000000000000000e+02,1.038166412590291543e+02,0.000000000000000000e+00
2.730000000000000000e+02,1.062045740605328490e+02,0.000000000000000000e+00
2.740000000000000000e+02,1.041340834382008325e+02,0.000000000000000000e+00
2.750000000000000000e+02,9.498963732276119742e+01,0.000000000000000000e+00
2.760000000000000000e+02,9.531536237760082031e+01,0.000000000000000000e+00
2.770000000000000000e+02,9.758850578699136236e+01,0.000000000000000000e+00
2.780000000000000000e+02,9.901390622273753195e+01,0.000000000000000000e+00
2.790000000000000000e+02,9.683129019224944045e+01,0.000000000000000000e+00
2.800000000000000000e+02,1.021602812655022063e+02,0.000000000000000000e+00
2.810000000000000000e+02,8.961641195084366984e+01,0.000000000000000000e+00
2.820000000000000000e+02,1.013259755967206530e+02,0.000000000000000000e+00
2.830000000000000000e+02,9.929062595552592541e+01,0.000000000000000000e+00
2.840000000000000000e+02,9.917489356412151835e+01,0.000000000000000000e+00
2.850000000000000000e+02,1.032194874448641428e+02,0.000000000000000000e+00
2.860000000000000000e+02,9.602902518686417466e+01,0.000000000000000000e+00
2.870000000000000000e+02,1.013102418737700106e+02,0.000000000000000000e+00
2.880000000000000000e+02,1.045803997464915369e+02,0.000000000000000000e+00
2.890000000000000000e+02,1.032151046815466060e+02,0.000000000000000000e+00
2.900000000000000000e+02,9.680504688559300064e+01,0.000000000000000000e+00
2.910000000000000000e+02,1.029015705593917858e+02,0.000000000000000000e+00
2.920000000000000000e+02,9.580077463886773614e+01,0.000000000000000000e+00
2.930000000000000000e+02,9.504195916868692962e+01,0.000000000000000000e+00
2.940000000000000000e+02,9.942512036382758822e+01,0.000000000000000000e+00
2.950000000000000000e+02,9.522025684393426559e+01,0.000000000000000000e+00
2.960000000000000000e+02,1.087287243237120720e+02,0.000000000000000000e+00
2.970000000000000000e+02,9.940934924442105114e+01,0.000000000000000000e+00
2.980000000000000000e+02,1.067767550923523743e+02,0.000000000000000000e+00
2.990000000000000000e+02,9.897319462861256056e+01,0.000000000000000000e+00
3.000000000000000000e+02,1.041187220073640702e+02,0.000000000000000000e+00
3.010000000000000000e+02,1.035921315985021778e+02,0.000000000000000000e+00
3.020000000000000000e+02,9.301300507438877219e+01,0.000000000000000000e+00
3.030000000000000000e+02,1.040559196076183213e+02,0.000000000000000000e+00
3.040000000000000000e+02,1.099165439913140006e+02,0.000000000000000000e+00
3.050000000000000000e+02,9.858093548631229908e+01,0.000000000000000000e+00
3.060000000000000000e+02,9.938538092212418462e+01,0.000000000000000000e+00
3.070000000000000000e+02,9.869628877644805698e+01,0.000000000000000000e+00
3.080000000000000000e+02,9.854135982882925759e+01,0.000000000000000000e+00
3.090000000000000000e+02,9.941573401659158549e+01,0.000000000000000000e+00
3.100000000000000000e+02,9.722918105730667548e+01,0.000000000000000000e+00
3.110000000000000000e+02,1.015288609774869855e+02,0.000000000000000000e+00
3.120000000000000000e+02,1.038341924498896134e+02,0.000000000000000000e+00
3.130000000000000000e+02,1.041117309761132930e+02,0.000000000000000000e+00
3.140000000000000000e+02,9.863537318912344176e+01,0.000000000000000000e+00
3.150000000000000000e+02,1.029899860348918708e+02,0.000000000000000000e+00
3.160000000000000000e+02,9.759751250276056567e+01,0.000000000000000000e+00
3.170000000000000000e+02,1.084982084066039505e+02,0.000000000000000000e+00
3.180000000000000000e+02,9.897660222502467775e+01,0.000000000000000000e+00
3.190000000000000000e+02,1.041310110802406825e+02,0.000000000000000000e+00
3.200000000000000000e+02,9.309231784427481671e+01,0.000000000000000000e+00
3.210000000000000000e+02,9.049184475675411932e+01,0.000000000000000000e+00
3.220000000000000000e+02,9.749215246132710888e+01,0.000000000000000000e+00
3.230000000000000000e+02,1.094324950767030771e+02,0.000000000000000000e+00
3.240000000000000000e+02,9.517802994987846432e+01,0.000000000000000000e+00
3.250000000000000000e+02,9.478946826319402419e+01,0.000000000000000000e+00
3.260000000000000000e+02,9.750504448523119549e+01,0.000000000000000000e+00
3.270000000000000000e+02,1.010556083805672500e+02,0.000000000000000000e+00
3.280000000000000000e+02,1.015993080610714969e+02,0.000000000000000000e+00
3.290000000000000000e+02,1.003956742582356583e+02,0.000000000000000000e+00
3.300000000000000000e+02,1.041002216978502588e+02,0.000000000000000000e+00
3.310000000000000000e+02,1.029157977156703794e+02,0.000000000000000000e+00
3.320000000000000000e+02,1.034452395502071340e+02,0.000000000000000000e+00
3.330000000000000000e+02,1.069242115925910070e+02,0.000000000000000000e+00
3.340000000000000000e+02,9.581245431197356766e+01,0.000000000000000000e+00
3.350000000000000000e+02,1.044535510478874443e+02,0.000000000000000000e+00
3.360000000000000000e+02,1.030530903086163192e+02,0.000000000000000000e+00
3.370000000000000000e+02,9.322482251662586350e+01,0.000000000000000000e+00
3.380000000000000000e+02,1.044621100131389539e+02,0.000000000000000000e+00
3.390000000000000000e+02,9.833433792692201791e+01,0.000000000000000000e+00
3.400000000000000000e+02,9.657278079458122022e+01,0.000000000000000000e+00
3.410000000000000000e+02,1.039210296987526618e+02,0.000000000000000000e+00
3.420000000000000000e+02,1.067794387609311002e+02,0.000000000000000000e+00
3.430000000000000000e+02,9.739233031706636723e+01,0.000000000000000000e+00
3.440000000000000000e+02,1.038128814222653489e+02,0.000000000000000000e+00
3.450000000000000000e+02,1.025689714519025699e+02,0.000000000000000000e+00
3.460000000000000000e+02,1.020408224177024863e+02,0.000000000000000000e+00
3.470000000000000000e+02,9.964522838142315209e+01,0.000000000000000000e+00
3.480000000000000000e+02,1.035437711118418918e+02,0.000000000000000000e+00
3.490000000000000000e+02,1.077213240957332232e+02,0.000000000000000000e+00
3.500000000000000000e+02,9.709753850708682421e+01,0.000000000000000000e+00
3.510000000000000000e+02,9.870884386692047485e+01,0.000000000000000000e+00
3.520000000000000000e+02,9.972537424306295861e+01,0.000000000000000000e+00
3.530000000000000000e+02,9.273303585993916442e+01,0.000000000000000000e+00
3.540000000000000000e+02,1.072522336451348366e+02,0.000000000000000000e+00
3.550000000000000000e+02,1.013857121789587268e+02,0.000000000000000000e+00
3.560000000000000000e+02,9.737951544296058159e+01,0.000000000000000000e+00
3.570000000000000000e+02,9.864225792359246725e+01,0.000000000000000000e+00
3.580000000000000000e+02,1.028624846098852998e+02,0.000000000000000000e+00
3.590000000000000000e+02,9.744779196911645158e+01,0.000000000000000000e+00
3.600000000000000000e+02,1.015441365429097971e+02,0.000000000000000000e+00
3.610000000000000000e+02,8.799165146227633727e+01,0.000000000000000000e+00
3.620000000000000000e+02,1.003371361509405375e+02,0.000000000000000000e+00
3.630000000000000000e+02,9.823968070071178715e+01,0.000000000000000000e+00
3.640000000000000000e+02,1.030959082224447769e+02,0.000000000000000000e+00
3.650000000000000000e+02,9.580738929455138475e+01,0.000000000000000000e+00
3.660000000000000000e+02,1.036142747359448748e+02,0.000000000000000000e+00
3.670000000000000000e+02,9.799877534486947184e+01,0.000000000000000000e+00
3.680000000000000000e+02,1.004326735110374642e+02,0.000000000000000000e+00
3.690000000000000000e+02,9.527848022374135439e+01,0.000000000000000000e+00
3.700000000000000000e+02,1.040934086069895699e+02,0.000000000000000000e+00
3.710000000000000000e+02,9.914414675574404612e+01,0.000000000000000000e+00
3.720000000000000000e+02,9.684694622861854896e+01,0.000000000000000000e+00
3.730000000000000000e+02,1.009921404943699059e+02,0.000000000000000000e+00
3.740000000000000000e+02,1.082105039836813631e+02,0.000000000000000000e+00
3.750000000000000000e+02,1.032941277015726200e+02,0.000000000000000000e+00
3.760000000000000000e+02,9.499704407641716841e+01,0.000000000000000000e+00
3.770000000000000000e+02,9.366779607371429961e+01,0.000000000000000000e+00
3.780000000000000000e+02,9.827671008427441279e+01,0.000000000000000000e+00
3.790000000000000000e+02,1.091326413018605024e+02,0.000000000000000000e+00
3.800000000000000000e+02,1.020110668911670899e+02,0.000000000000000000e+00
3.810000000000000000e+02,9.363393933657640389e+01,0.000000000000000000e+00
3.820000000000000000e+02,1.020409978466855421e+02,0.000000000000000000e+00
3.830000000000000000e+02,1.053089680622811954e+02,0.000000000000000000e+00
3.840000000000000000e+02,9.009192499014028499e+01,0.000000000000000000e+00
3.850000000000000000e+02,1.047532382971562583e+02,0.000000000000000000e+00
3.860000000000000000e+02,1.042804015245926195e+02,0.000000000000000000e+00
